gene,Extracellular region,Plasma membrane,Cytoskeleton,Nucleus,Mitochondrion,Peroxisome,Endoplasmic reticulum,Endosome,Cytosol,Lysosome,Golgi apparatus
Plekha3,0.509,1.3119999999999998,1.0090000000000001,0.9179999999999999,0.537,0.0,1.065,1.631,4.312,1.033,4.409
Plekha4,0.0,4.0,0.0,1.217,1.453,0.0,0.0,0.51,1.0,0.0,0.0
Plekha5,1.335,1.145,1.339,2.221,0.0,0.0,0.508,0.0,2.418,0.0,0.0
Plekha6,0.0,0.74,0.0,2.891,0.0,0.0,0.0,0.0,2.164,0.0,0.0
Plekha7,0.81,1.3219999999999998,4.274,4.368,0.42200000000000004,0.0,0.774,0.0,4.281000000000001,0.0,0.0
Plekha8,1.47,1.564,1.046,4.33,1.6440000000000001,0.594,2.021,1.618,4.372,1.439,4.438
Plekhb1,0.924,0.0,0.531,2.255,0.0,0.42200000000000004,0.0,0.0,1.5,0.0,0.0
Plekhb2,0.5660000000000001,0.6990000000000001,0.0,0.602,0.872,0.0,0.635,3.545,1.218,0.614,1.0290000000000001
Plekhd1,0.0,0.0,0.0,1.219,0.0,0.0,0.0,0.0,1.594,0.0,0.0
Plekhf1,1.454,1.45,0.7290000000000001,3.429,2.87,0.0,0.0,2.5469999999999997,3.0,5.0,0.0
Plekhf2,2.344,0.0,0.0,1.004,0.188,0.0,3.28,3.0,0.281,0.0,0.0
Plekhg1,0.503,0.501,0.742,2.109,0.0,0.0,0.0,0.0,1.5,0.0,0.0
Plekhg2,0.0,0.5870000000000001,0.0,2.2030000000000003,0.0,0.0,0.0,0.0,2.77,0.0,0.0
Plekhg3,0.0,0.0,0.0,2.6719999999999997,0.0,0.0,0.0,0.0,1.641,0.0,0.0
Plekhg4,0.0,0.0,0.506,2.5780000000000003,0.0,0.0,0.0,0.0,2.795,0.0,0.0
Plekhg5,1.324,5.0,1.3430000000000002,2.467,0.188,0.0,0.6459999999999999,0.794,1.61,0.696,0.546
Plekhg6,0.0,3.0,4.0,2.859,0.0,0.0,0.0,0.0,1.547,0.0,0.0
Plekhh1,0.0,0.0,2.0,1.594,0.0,0.0,0.0,0.0,1.594,0.0,0.0
Plekhh2,0.529,4.0,5.0,4.0,0.0,0.0,0.0,0.0,4.32,0.0,0.0
Plekhh3,0.562,0.0,2.0,0.797,0.6559999999999999,0.375,0.32799999999999996,0.0,1.4780000000000002,0.0,0.0
Plekhj1,0.75,0.0,0.0,1.266,0.0,0.0,0.0,3.0,2.7769999999999997,0.0,3.0
Plekhm1,0.9590000000000001,0.997,1.268,4.5,1.114,0.0,0.951,3.6910000000000003,2.318,3.738,0.851
Plekhm2,0.0,0.0,0.0,2.109,0.0,0.0,0.0,4.0,1.5,0.0,0.0
Plekhm3,0.0,5.0,0.0,1.6880000000000002,0.0,0.0,0.0,0.0,1.8880000000000001,0.0,5.0
Plekhn1,0.0,3.075,4.0,1.219,5.0,0.0,0.0,0.0,1.078,0.0,0.0
Plekho1,0.746,5.0,1.248,3.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plekho2,0.0,0.0,0.5579999999999999,2.391,0.0,0.0,0.0,0.0,1.453,0.0,0.0
Plekhs1,0.0,0.0,0.0,1.453,0.0,0.0,0.0,0.0,1.5,0.0,0.0
Plet1,3.293,5.0,0.597,0.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plg,4.663,5.0,2.508,2.6210000000000004,2.316,1.527,2.09,1.906,2.531,2.166,1.67
Plgrkt,1.287,5.0,0.0,1.031,4.0,0.244,0.0,0.0,2.6910000000000003,0.0,0.0
Plin1,1.798,1.663,1.755,3.0389999999999997,2.273,1.8459999999999999,3.7289999999999996,1.162,5.0,1.4809999999999999,1.2429999999999999
Plin2,2.727,5.0,1.857,5.0,2.498,2.237,2.26,1.6219999999999999,5.0,1.9340000000000002,1.7080000000000002
Plin3,1.6159999999999999,1.649,1.511,2.855,1.781,1.676,1.9040000000000001,3.805,4.72,1.858,1.959
Plin4,1.329,5.0,1.204,1.669,3.6239999999999997,1.749,1.46,1.087,4.5360000000000005,1.131,1.041
Plin5,1.508,1.3219999999999998,1.058,2.504,4.42,1.774,1.6280000000000001,1.133,5.0,1.27,1.09
Plk1,1.936,2.235,5.0,5.0,1.892,0.659,1.584,1.859,3.698,1.594,1.598
Plk2,1.858,1.81,4.401,4.2010000000000005,1.715,0.0,1.247,0.965,3.505,1.24,0.698
Plk3,1.331,1.443,4.374,4.681,1.321,0.0,0.879,0.8959999999999999,3.215,0.8390000000000001,4.178999999999999
Plk4,1.208,3.617,4.503,5.0,1.117,0.0,0.905,0.718,4.6930000000000005,0.7909999999999999,0.946
Plk5,0.0,0.0,3.577,5.0,1.969,0.0,0.0,0.0,2.638,0.0,0.0
Pllp,2.022,3.303,0.99,1.036,0.53,0.0,0.0,0.73,0.0,0.0,0.0
Pln,2.3280000000000003,3.037,1.538,1.515,3.56,0.73,5.0,0.0,1.54,0.53,0.0
Plod1,4.099,1.158,1.253,1.18,1.2229999999999999,0.469,5.0,0.0,0.9079999999999999,0.281,1.044
Plod2,2.204,1.386,1.548,1.4869999999999999,2.35,0.42200000000000004,5.0,0.552,1.196,1.061,0.625
Plod3,5.0,1.0270000000000001,1.2109999999999999,0.826,0.0,0.0,5.0,0.529,0.802,0.9570000000000001,5.0
Plp1,2.039,4.7010000000000005,2.231,2.134,1.923,1.033,2.022,1.561,1.8619999999999999,1.6119999999999999,1.429
Plp2,1.452,4.725,1.595,1.7480000000000002,1.287,0.0,1.4280000000000002,1.163,1.547,1.14,0.875
Plrg1,0.507,0.6970000000000001,0.9109999999999999,4.577,0.6859999999999999,0.0,0.0,0.0,1.594,0.0,0.0
Pls1,1.046,1.166,5.0,2.2030000000000003,0.8340000000000001,0.0,0.0,0.0,3.1060000000000003,0.0,0.708
Pls3,1.3519999999999999,4.27,3.7969999999999997,2.5540000000000003,1.31,1.094,1.168,1.079,4.649,0.9520000000000001,0.8440000000000001
Plscr1,4.269,5.0,1.339,5.0,1.869,0.0,1.6340000000000001,1.3419999999999999,5.0,1.014,4.181
Plscr2,1.406,3.676,0.0,5.0,0.5489999999999999,0.0,0.0,0.0,1.253,0.0,0.0
Plscr3,2.082,4.5360000000000005,0.726,1.036,4.342,0.0,0.8809999999999999,0.902,1.999,0.997,0.7190000000000001
Plscr4,1.359,4.212,0.716,1.8119999999999998,0.853,0.785,0.762,0.0,1.547,0.0,0.0
Plscr5,1.198,1.669,1.02,0.8859999999999999,0.7559999999999999,0.0,1.008,1.187,1.2590000000000001,0.6920000000000001,0.585
Pltp,5.0,2.48,1.079,1.636,1.43,1.587,2.052,1.137,1.4169999999999998,1.215,1.204
Plvap,2.193,4.477,1.671,1.671,1.127,0.469,0.642,0.868,1.672,0.9990000000000001,1.4880000000000002
Plxdc1,1.75,5.0,0.6940000000000001,0.9179999999999999,0.562,0.8440000000000001,0.0,0.0,0.469,0.0,0.0
Plxdc2,3.6189999999999998,4.47,0.7959999999999999,0.865,0.188,1.781,0.281,0.0,0.527,0.0,0.0
Plxna1,2.362,5.0,1.831,4.2860000000000005,0.0,0.0,1.136,1.016,4.2010000000000005,0.9690000000000001,0.8059999999999999
Plxna2,3.9589999999999996,5.0,1.643,1.6740000000000002,0.7859999999999999,0.469,0.281,0.0,1.239,0.514,0.0
Plxna3,2.2640000000000002,5.0,1.459,1.101,0.0,0.281,0.0,0.0,0.882,0.0,0.0
Plxna4,1.825,4.659,1.535,1.315,1.156,0.938,0.0,0.622,1.14,0.0,0.0
Plxnb1,1.666,4.689,1.7069999999999999,1.307,0.508,0.0,0.51,0.7809999999999999,0.982,0.0,0.0
Plxnb2,3.815,5.0,1.46,1.13,0.281,0.281,0.281,0.631,0.8140000000000001,0.0,0.0
Plxnb3,2.2159999999999997,4.273,0.903,0.5920000000000001,0.0,0.0,0.188,0.0,0.0,0.562,0.188
Plxnc1,2.025,4.268,1.365,1.107,0.23399999999999999,0.469,0.742,0.0,1.074,0.188,0.281
Plxnd1,1.6880000000000002,5.0,1.608,1.821,1.712,0.562,0.6759999999999999,0.708,0.7909999999999999,0.0,0.551
Pm20d1,5.0,0.469,0.0,0.5479999999999999,1.419,0.0,1.78,0.779,0.0,1.075,0.963
Pm20d2,0.0,0.0,0.0,4.234,0.375,0.345,0.0,0.0,1.547,0.0,0.0
Pmaip1,2.011,2.218,2.151,3.049,5.0,1.013,2.253,1.308,3.15,1.9180000000000001,1.2930000000000001
Pmch,4.694,2.021,1.889,5.0,2.123,1.455,1.547,1.649,1.8030000000000002,1.511,1.534
Pmel,4.059,4.503,1.806,2.1,1.449,0.0,4.4319999999999995,4.435,1.969,2.28,4.416
Pmepa1,2.07,2.256,1.3130000000000002,1.827,0.961,0.0,0.8190000000000001,4.141,1.3630000000000002,0.67,4.0
Pmf1,0.659,0.63,1.0070000000000001,4.58,0.8270000000000001,0.0,0.5920000000000001,0.0,2.26,0.0,4.0
Pmfbp1,0.0,0.0,0.0,2.201,0.469,0.0,0.0,0.0,1.406,0.0,1.489
Pmis2,0.0,0.0,0.0,0.0,0.0,0.0,0.986,0.0,0.0,0.0,0.0
Pml,0.981,1.217,1.214,5.0,1.034,0.0,5.0,3.323,5.0,0.852,0.674
Pmm1,0.0,0.0,0.0,0.9840000000000001,0.8440000000000001,0.0,0.785,0.0,4.662,0.0,0.0
Pmm2,0.815,0.535,0.0,4.3,0.0,0.0,1.032,0.0,4.697,0.0,0.955
Pmp2,1.3659999999999999,1.8,1.1079999999999999,2.2,0.679,0.0,0.504,0.0,3.202,0.0,0.0
Pmp22,5.0,5.0,1.8519999999999999,1.43,1.3780000000000001,0.7290000000000001,1.6909999999999998,1.193,1.32,1.514,1.0659999999999998
Pmpca,0.0,0.0,0.611,0.889,4.711,0.0,0.0,0.0,0.621,0.0,0.0
Pmpcb,0.0,0.0,0.907,1.0979999999999999,4.673,1.297,0.529,0.508,2.206,0.759,0.0
Pms1,0.0,0.0,0.0,2.625,0.188,0.0,0.0,0.0,0.0,0.0,0.0
Pms2,1.415,4.33,1.5430000000000001,5.0,1.444,0.6459999999999999,0.865,0.0,4.3469999999999995,0.7490000000000001,0.0
Pmvk,1.4409999999999998,1.347,1.19,2.208,2.235,4.171,1.256,0.789,4.477,1.1420000000000001,1.025
Pnck,0.5539999999999999,0.7859999999999999,0.0,3.613,0.469,0.281,0.281,0.0,2.81,0.0,0.0
Pnisr,0.74,4.183,0.0,4.651,0.606,0.0,0.0,0.0,4.328,0.0,0.0
Pnkd,0.938,0.703,0.0,5.0,4.592,0.0,0.907,0.523,0.0,0.0,0.469
Pnkp,0.9490000000000001,0.986,1.306,4.664,4.3389999999999995,0.295,0.752,0.0,2.278,0.0,0.0
Pnldc1,0.469,1.5,0.0,0.0,1.557,0.392,5.0,0.0,0.355,0.0,0.0
Pnlip,4.718999999999999,1.653,1.155,1.8259999999999998,1.94,1.581,1.686,0.883,1.8980000000000001,1.3719999999999999,1.145
Pnliprp1,4.614,0.636,0.0,0.733,0.976,0.188,0.0,0.597,0.7859999999999999,0.188,0.0
Pnliprp2,5.0,0.805,0.0,0.902,0.691,0.0,0.9620000000000001,0.833,0.903,0.675,0.0
Pnma1,0.0,0.0,1.3119999999999998,4.322,0.742,0.0,0.0,0.0,0.9840000000000001,0.0,0.0
Pnma2,0.66,0.0,0.0,3.88,0.0,0.0,0.0,0.0,1.734,0.0,0.0
Pnma3,0.0,0.0,0.0,3.886,0.0,0.281,0.0,0.0,1.3119999999999998,0.0,0.0
Pnma5,0.0,0.0,0.0,2.535,0.604,0.0,0.0,0.0,1.641,0.0,0.0
Pnmal1,0.0,0.0,0.0,1.43,0.5,0.469,0.562,0.0,0.8440000000000001,0.0,0.0
Pnmal2,0.0,0.0,0.0,1.406,0.0,0.0,0.0,0.0,1.641,0.0,0.0
Pnmt,1.4180000000000001,1.411,1.2409999999999999,1.629,1.234,0.0,1.147,0.0,4.335,0.679,0.711
Pnn,1.443,0.934,1.159,5.0,0.573,0.0,0.0,0.0,0.79,0.0,0.0
Pno1,0.375,0.0,0.0,4.41,0.0,1.016,0.0,0.0,2.214,0.0,0.0
Pnoc,5.0,3.5789999999999997,0.7390000000000001,1.589,0.877,0.0,0.0,0.0,0.0,0.0,0.0
Pnp,4.3389999999999995,1.661,3.6319999999999997,4.504,1.703,0.6409999999999999,1.238,0.903,5.0,1.204,0.685
Pnp2,1.8030000000000002,1.534,1.51,2.458,1.69,0.603,1.232,0.649,3.427,0.981,0.705
Pnpla1,0.9790000000000001,1.7469999999999999,0.506,0.977,1.2990000000000002,1.122,1.057,0.0,1.496,0.5820000000000001,0.8240000000000001
Pnpla2,2.6060000000000003,5.0,1.765,4.43,2.6430000000000002,2.372,2.187,1.3430000000000002,5.0,1.886,1.5090000000000001
Pnpla3,2.497,1.886,0.72,1.944,2.24,2.036,2.301,0.863,2.116,1.5419999999999998,0.997
Pnpla5,0.9590000000000001,1.015,0.0,1.489,1.258,1.982,0.953,0.635,1.716,1.0590000000000002,1.127
Pnpla6,1.848,2.105,1.179,1.157,1.301,0.9620000000000001,4.173,0.769,1.062,1.188,0.8540000000000001
Pnpla7,1.109,1.215,1.1,3.885,3.4410000000000003,1.013,5.0,0.977,1.94,3.3939999999999997,0.0
Pnpla8,0.9620000000000001,1.153,0.0,1.1320000000000001,2.378,4.418,3.4160000000000004,0.0,1.584,1.051,3.0
Pnpo,0.637,0.638,0.0,4.186,2.656,0.0,0.0,0.0,4.265,0.0,0.0
Pnpt1,1.5030000000000001,1.577,0.888,4.327,5.0,0.375,4.2,0.5529999999999999,4.414,0.094,0.094
Pnrc1,1.9909999999999999,1.16,1.236,3.0210000000000004,1.506,0.188,0.9540000000000001,0.8270000000000001,1.023,0.0,0.733
Pnrc2,0.0,0.0,0.0,4.571000000000001,0.0,0.0,0.0,0.0,0.72,0.0,4.0
Poc1a,1.084,1.0490000000000002,5.0,2.463,0.5589999999999999,0.0,0.0,0.0,2.755,0.654,0.8
Poc1b,0.0,0.0,4.26,3.237,0.598,0.0,0.0,0.0,2.281,0.0,0.0
Poc5,0.0,0.0,4.273,4.38,0.0,0.0,0.0,0.0,4.281000000000001,0.0,0.0
Podn,4.457,1.561,1.104,1.2409999999999999,0.57,0.0,1.203,0.0,0.6990000000000001,0.6559999999999999,0.27399999999999997
Podnl1,5.0,0.0,0.0,0.0,0.0,0.0,0.345,0.0,0.0,0.8440000000000001,0.0
Podxl,3.259,5.0,2.235,1.871,1.227,0.0,1.39,1.4469999999999998,1.486,1.431,1.483
Podxl2,1.465,2.517,0.971,0.624,0.0,0.0,0.23399999999999999,0.0,0.589,0.281,0.687
Pof1b,0.728,0.653,4.186,2.414,0.0,0.0,0.0,0.0,1.547,0.0,0.0
Pofut1,2.946,1.5330000000000001,1.192,1.4080000000000001,0.644,0.0,4.351,1.169,0.794,1.315,3.361
Pofut2,2.88,0.87,0.0,0.564,0.0,0.188,3.6310000000000002,0.0,0.505,0.562,4.407
Pogk,0.0,0.0,0.0,4.063,0.75,0.0,0.0,0.0,1.172,0.0,0.0
Poglut1,1.7069999999999999,1.107,0.97,0.988,1.781,0.0,4.255,0.9079999999999999,4.157,0.58,1.95
Pogz,0.0,0.188,0.754,4.63,0.0,0.0,0.0,0.0,4.143,0.0,0.0
Pol,1.571,1.3940000000000001,1.546,2.082,1.5030000000000001,0.0,1.067,1.074,1.4669999999999999,0.809,0.541
Pola1,1.1159999999999999,0.965,1.078,5.0,1.321,0.0,0.0,0.0,4.435,0.5529999999999999,0.0
Pola2,0.504,0.0,0.897,5.0,1.456,0.0,0.0,0.0,4.378,0.0,0.0
Polb,0.862,1.651,4.258,5.0,1.5819999999999999,0.0,0.0,0.0,2.6430000000000002,0.0,0.0
Pold1,1.895,1.915,1.814,4.704,1.413,0.539,1.557,0.991,4.532,1.079,1.136
Pold2,1.156,1.055,1.307,4.561,2.298,0.375,1.138,0.0,2.086,0.579,0.784
Pold3,1.198,1.109,1.3119999999999998,4.657,1.074,0.0,0.623,0.0,2.258,0.746,0.0
Pold4,0.0,0.375,0.0,5.0,0.9890000000000001,0.375,0.0,0.0,0.75,0.0,0.375
Poldip2,1.395,1.5619999999999998,1.306,3.585,5.0,0.0,1.284,0.718,1.643,0.0,0.0
Poldip3,0.727,0.877,0.9840000000000001,4.468999999999999,1.252,0.281,0.693,0.516,2.6,0.851,1.109
Pole,0.9129999999999999,4.315,1.05,5.0,1.422,0.375,0.636,0.0,1.776,0.0,0.0
Pole2,0.8290000000000001,0.0,0.868,5.0,2.625,0.622,0.0,0.0,0.738,0.0,0.0
Pole3,0.0,0.0,0.0,4.613,0.188,0.0,0.0,0.0,2.062,0.0,0.0
Pole4,0.0,0.0,0.0,4.444,0.0,0.0,0.0,0.0,2.548,0.0,0.0
Polg,1.304,1.2329999999999999,1.3730000000000002,2.23,4.812,1.544,1.3559999999999999,0.513,2.1319999999999997,1.3630000000000002,0.597
Polg2,0.0,0.0,0.547,2.411,5.0,1.07,0.5539999999999999,0.0,1.8359999999999999,0.0,0.0
Polh,0.0,0.0,0.0,4.526,0.0,0.0,0.0,0.0,4.291,0.0,0.0
Poli,1.49,1.4069999999999998,1.871,4.6930000000000005,1.746,0.539,1.1740000000000002,0.92,2.609,1.042,0.973
Polk,0.0,0.0,0.518,5.0,1.4369999999999998,1.7530000000000001,0.0,0.0,1.444,0.0,0.0
Poll,0.0,0.8440000000000001,0.905,4.229,1.34,0.547,0.0,0.0,0.828,0.0,0.0
Polm,1.702,1.611,1.652,4.357,2.576,0.0,1.199,0.677,2.302,0.89,0.589
Poln,0.0,0.0,0.687,4.559,1.446,0.0,0.0,0.0,2.004,0.0,0.8909999999999999
Polq,0.0,0.0,0.0,4.263,1.147,0.0,0.0,0.0,0.375,0.0,0.0
Polr1a,0.672,0.0,1.3519999999999999,5.0,1.444,0.0,0.0,0.0,1.453,0.53,0.0
Polr1b,1.0170000000000001,0.953,1.298,5.0,0.9259999999999999,0.0,0.0,0.0,4.1930000000000005,0.0,0.0
Polr1c,1.367,1.555,2.306,5.0,1.148,0.0,1.109,1.1540000000000001,2.545,1.04,0.8220000000000001
Polr1d,2.748,2.093,1.966,5.0,2.162,1.0759999999999998,1.959,1.733,3.0260000000000002,2.237,1.64
Polr1e,1.959,1.982,1.9569999999999999,5.0,2.142,0.698,1.7169999999999999,1.361,2.508,1.565,1.465
Polr2a,2.049,1.962,2.171,5.0,1.585,0.905,1.53,1.2690000000000001,2.633,1.2590000000000001,1.306
Polr2b,0.955,0.5920000000000001,1.72,4.681,1.042,0.0,0.0,0.0,2.23,0.0,0.0
Polr2c,1.338,0.0,4.285,5.0,0.71,0.0,0.0,0.0,4.206,0.0,0.0
Polr2d,0.0,0.0,0.529,4.446000000000001,0.0,0.0,0.0,0.0,4.548,0.0,0.0
Polr2e,0.505,0.938,1.1320000000000001,4.638999999999999,0.851,0.922,0.599,0.0,2.14,0.0,0.0
Polr2f,2.316,1.7890000000000001,1.994,4.684,1.683,1.014,1.281,1.169,2.61,0.986,0.785
Polr2g,0.0,0.0,2.062,4.24,0.0,0.335,0.0,0.0,1.126,0.0,0.0
Polr2h,0.0,0.0,2.6630000000000003,4.316,0.7070000000000001,0.0,0.581,0.0,0.516,0.0,0.0
Polr2i,2.719,0.0,0.0,4.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polr2j,0.375,0.0,0.7190000000000001,5.0,0.0,0.0,0.0,0.0,1.969,0.0,0.0
Polr2k,1.406,0.0,0.759,4.5,0.0,0.757,0.0,0.0,1.5,0.0,0.0
Polr2l,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.674,0.0,0.0
Polr2m,0.0,0.0,0.0,4.431,0.0,0.0,0.0,0.0,0.562,0.0,0.0
Polr3a,0.644,0.6970000000000001,0.765,2.897,0.657,0.0,0.0,0.0,2.333,0.0,0.0
Polr3b,0.638,0.63,0.863,4.431,0.8170000000000001,0.205,0.0,0.0,2.016,0.0,0.0
Polr3c,0.713,0.633,0.654,4.371,0.866,0.281,0.0,0.0,2.127,0.0,0.0
Polr3d,0.72,0.0,0.0,4.666,0.7340000000000001,0.0,0.0,0.0,4.372,0.0,0.0
Polr3e,0.624,0.7929999999999999,0.7859999999999999,4.442,0.188,0.0,0.0,0.0,1.9269999999999998,0.0,0.0
Polr3f,0.281,0.703,0.8,4.497,0.0,0.0,0.0,0.0,2.0980000000000003,0.0,0.0
Polr3g,1.003,0.6920000000000001,0.564,4.486000000000001,1.272,0.0,0.0,0.0,4.238,0.0,0.0
Polr3gl,0.511,0.0,0.0,4.3660000000000005,2.156,0.0,0.0,0.0,1.177,0.0,0.0
Polr3h,0.608,0.0,4.0,4.274,1.699,0.0,0.0,0.0,1.841,0.0,0.0
Polr3k,3.207,0.818,0.7709999999999999,4.0169999999999995,0.84,0.0,0.556,0.0,0.723,0.0,0.5670000000000001
Polrmt,0.617,0.513,0.7809999999999999,2.09,4.731,0.889,0.674,0.0,1.141,0.0,0.0
Pom121,1.125,2.016,0.7440000000000001,4.322,0.0,0.0,3.5,0.0,0.9179999999999999,0.0,0.6890000000000001
Pom121l2,0.0,0.0,0.5539999999999999,4.098,0.0,0.0,0.0,0.0,0.562,0.0,0.0
Pomc,5.0,2.48,2.097,3.0989999999999998,2.6289999999999996,4.343999999999999,2.19,1.4409999999999998,2.167,1.7180000000000002,1.7619999999999998
Pomgnt1,1.547,3.3310000000000004,1.325,0.5660000000000001,0.0,0.0,1.285,0.0,0.893,0.0,4.638
Pomgnt2,2.204,1.2770000000000001,1.173,0.0,0.0,0.0,4.34,0.0,0.0,0.469,1.7109999999999999
Pomk,2.385,1.98,1.104,0.0,0.0,0.375,5.0,0.0,0.0,0.0,2.412
Pomp,1.551,0.6659999999999999,0.84,5.0,0.9940000000000001,0.0,3.554,0.0,3.8360000000000003,0.877,0.0
Pomt1,1.806,3.5869999999999997,1.5919999999999999,0.9009999999999999,0.505,0.0,5.0,0.0,0.8109999999999999,0.62,1.6880000000000002
Pomt2,1.706,3.727,1.5219999999999998,0.736,0.564,0.0,4.473,0.0,0.737,0.0,1.57
Pon1,5.0,2.3169999999999997,1.459,1.868,2.215,1.8,2.0140000000000002,0.831,1.804,1.199,1.393
Pon2,3.505,4.445,0.907,4.306,4.3660000000000005,1.074,2.947,0.55,1.412,4.0,0.0
Pon3,4.593,1.35,0.7959999999999999,1.2790000000000001,1.484,0.8320000000000001,2.1069999999999998,0.0,1.148,0.281,0.0
Pop1,0.0,0.0,0.0,2.2030000000000003,0.0,0.0,0.0,0.0,1.594,0.0,0.0
Pop4,0.532,0.561,0.594,4.4319999999999995,0.6970000000000001,0.0,0.0,0.0,2.157,0.0,0.0
Pop5,1.969,0.0,0.0,5.0,1.1179999999999999,0.611,0.0,0.0,0.469,0.0,0.0
Pop7,1.4,0.0,0.523,4.3919999999999995,0.722,0.0,0.0,0.0,1.078,0.0,0.0
Popdc2,0.8,4.6160000000000005,1.0170000000000001,0.904,0.816,0.0,0.7340000000000001,0.589,0.0,0.0,0.0
Popdc3,0.7909999999999999,4.296,0.643,0.772,0.0,0.0,0.0,0.0,0.815,0.0,0.0
Por,1.324,1.364,0.9059999999999999,1.902,4.374,1.541,3.991,0.0,3.972,0.8270000000000001,0.281
Porcn,1.525,5.0,1.232,1.665,0.78,0.0,5.0,0.0,1.2670000000000001,0.596,0.78
Postn,5.0,2.9589999999999996,2.404,2.168,1.665,0.868,3.2510000000000003,0.8909999999999999,1.5930000000000002,1.146,4.183
Pot1a,0.0,0.435,0.879,5.0,0.5770000000000001,0.281,0.0,0.0,1.641,0.22,0.0
Pot1b,0.0,0.9,0.557,1.8559999999999999,0.0,1.781,0.0,0.0,0.469,0.0,0.0
Poteg,0.0,0.094,0.0,1.406,0.094,0.094,0.0,0.0,2.2969999999999997,0.094,0.094
Pou1f1,1.1420000000000001,1.176,0.943,5.0,0.7190000000000001,0.0,0.836,0.0,2.037,0.0,0.0
Pou2af1,1.28,1.6230000000000002,0.873,5.0,0.759,0.0,0.877,0.0,2.041,0.619,0.0
Pou2f1,1.168,1.284,1.159,5.0,1.0490000000000002,0.672,4.135,0.0,0.9179999999999999,0.0,0.613
Pou2f2,0.938,0.99,0.6759999999999999,5.0,0.659,0.0,0.0,0.0,0.75,0.503,0.0
Pou2f3,1.063,4.181,0.8370000000000001,5.0,0.9329999999999999,0.0,0.74,0.0,4.119,0.0,0.0
Pou3f1,1.607,1.514,1.5519999999999998,5.0,1.056,0.0,0.727,0.0,1.024,0.0,0.0
Pou3f2,1.841,1.7890000000000001,1.979,5.0,1.287,0.0,0.754,0.825,1.1840000000000002,0.6890000000000001,0.0
Pou3f3,1.547,1.3319999999999999,1.526,5.0,0.88,0.0,0.569,0.541,0.985,0.0,0.0
Pou3f4,1.331,1.2690000000000001,1.389,5.0,0.978,0.0,0.0,0.0,0.7120000000000001,0.0,0.0
Pou4f1,1.7830000000000001,1.7169999999999999,2.408,5.0,1.442,0.0,0.99,0.5920000000000001,1.31,0.6990000000000001,0.0
Pou4f2,1.4480000000000002,1.371,1.956,5.0,1.073,0.0,0.608,0.0,0.937,0.0,0.0
Pou4f3,1.5230000000000001,1.504,1.91,5.0,1.365,0.0,0.794,0.0,1.111,0.0,0.0
Pou5f1,2.9589999999999996,2.85,3.094,5.0,4.496,1.232,1.9180000000000001,1.646,4.452,1.74,1.399
Pou5f2,0.0,0.0,0.0,3.2489999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pou6f1,1.262,1.047,1.0190000000000001,5.0,0.672,0.0,0.57,0.0,0.956,0.6559999999999999,0.506
Pou6f2,0.0,0.0,0.0,4.359,0.67,0.0,0.0,0.0,0.0,0.0,0.0
Pp2d1,0.0,0.0,0.0,2.625,0.0,0.0,0.0,0.0,0.375,0.0,0.0
Ppa1,1.386,1.4280000000000002,1.286,2.519,2.011,0.9520000000000001,1.03,0.68,3.344,0.9490000000000001,0.0
Ppa2,0.8340000000000001,1.083,1.031,1.238,4.638999999999999,0.599,0.794,0.0,1.45,0.0,0.0
Ppan,0.0,0.0,0.513,4.632,1.021,0.0,0.0,0.0,0.889,0.0,0.0
Ppap2a,1.575,5.0,1.033,1.3330000000000002,1.2919999999999998,0.816,0.905,0.87,1.327,0.6679999999999999,0.6990000000000001
Ppap2b,1.801,5.0,1.389,1.35,1.187,0.877,4.258,0.636,1.199,0.5720000000000001,4.297
Ppap2c,1.3019999999999998,4.67,0.568,0.815,0.988,0.9359999999999999,4.208,4.0,0.9329999999999999,0.0,0.8170000000000001
Ppapdc1a,0.593,4.293,0.701,0.0,0.0,0.0,0.731,0.0,0.0,0.20600000000000002,0.0
Ppapdc1b,0.5870000000000001,4.088,0.0,0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.8640000000000001
Ppapdc2,0.0,1.652,0.5379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ppapdc3,0.0,3.0389999999999997,0.887,5.0,0.0,0.381,5.0,0.0,0.0,0.0,0.0
Ppara,2.912,2.698,2.3819999999999997,4.834,3.1460000000000004,3.7,2.48,1.5230000000000001,3.408,2.04,1.545
Ppard,2.101,1.8769999999999998,1.666,5.0,2.414,3.139,1.59,0.0,1.869,0.966,0.76
Pparg,2.833,2.585,2.362,5.0,3.076,3.2680000000000002,2.267,1.307,5.0,1.9080000000000001,1.325
Ppargc1a,2.195,2.064,2.127,5.0,4.67,2.58,2.069,1.003,4.45,1.811,0.894
Ppargc1b,1.724,1.736,1.504,4.672,3.605,1.6669999999999998,1.429,0.754,1.8630000000000002,1.121,0.809
Ppat,0.65,0.654,1.166,1.135,1.635,0.0,0.506,0.0,2.477,0.0,0.0
