gene,Extracellular region,Plasma membrane,Cytoskeleton,Nucleus,Mitochondrion,Peroxisome,Endoplasmic reticulum,Endosome,Cytosol,Lysosome,Golgi apparatus
SS18L1,0.0,0.0,0.927,4.707,0.0,0.0,0.0,0.0,4.492,0.0,0.0
SS18L2,2.062,0.0,0.0,3.843,1.74,0.0,0.0,0.0,0.42200000000000004,0.0,0.0
SSB,1.7469999999999999,1.455,1.32,4.843,1.193,0.0,1.168,1.2890000000000001,2.714,0.667,0.6409999999999999
SSBP1,4.178,0.813,1.178,4.371,4.837,0.851,0.9520000000000001,0.0,1.281,0.588,0.0
SSBP2,0.838,1.275,0.9990000000000001,4.316,0.9159999999999999,0.0,0.0,0.0,2.0909999999999997,0.0,0.0
SSBP3,0.693,0.894,0.9279999999999999,4.048,1.042,0.0,0.0,0.0,1.8130000000000002,0.0,0.583
SSBP4,0.0,0.0,1.395,4.185,0.0,0.0,0.0,0.0,1.5,0.0,0.0
SSC4D,3.0,4.073,0.0,1.5,0.0,0.0,0.0,0.0,1.594,0.0,0.0
SSC5D,4.496,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440000000000001,0.0
SSFA2,0.877,4.433,1.034,4.675,0.6409999999999999,0.561,1.188,0.0,4.465,0.0,0.0
SSH1,1.206,5.0,5.0,3.1180000000000003,1.8940000000000001,0.0,1.334,0.713,4.282,0.564,0.894
SSH2,4.202,1.018,5.0,2.44,1.413,0.0,0.32799999999999996,0.652,2.818,0.0,0.0
SSH3,0.753,2.1069999999999998,4.0089999999999995,4.336,0.0,0.0,0.0,0.0,3.7060000000000004,0.0,0.0
SSMEM1,0.562,0.703,0.0,0.375,0.0,0.375,0.402,0.0,0.938,0.0,0.0
SSNA1,1.042,1.0979999999999999,5.0,4.572,0.765,0.0,0.578,0.794,4.499,0.643,0.597
SSPN,1.9,4.709,1.959,1.22,0.977,0.0,1.544,0.0,1.178,0.59,1.156
SSR1,1.361,1.3659999999999999,0.861,1.307,0.8009999999999999,0.0,5.0,0.516,1.222,0.9670000000000001,1.485
SSR2,2.8089999999999997,1.145,0.71,1.3880000000000001,0.919,0.594,5.0,0.8029999999999999,1.206,0.0,0.6459999999999999
SSR3,0.9209999999999999,2.907,0.514,1.169,0.889,0.0,5.0,0.53,2.431,0.0,0.9
SSR4,4.216,2.354,0.9640000000000001,1.236,1.0,0.0,5.0,0.0,0.968,0.0,0.535
SSRP1,0.919,0.943,1.369,4.743,0.985,0.0,0.5589999999999999,0.0,3.023,0.0,0.0
SSSCA1,2.438,0.0,0.716,1.2919999999999998,0.0,0.0,0.0,0.0,1.9040000000000001,0.0,0.0
SST,4.824,2.799,2.517,3.048,2.204,1.222,2.084,1.632,2.475,1.719,1.7819999999999998
SSTR1,1.8,5.0,1.494,2.171,1.1520000000000001,0.0,0.9790000000000001,1.227,1.45,1.2770000000000001,0.804
SSTR2,1.91,5.0,1.6580000000000001,2.353,1.4180000000000001,0.662,1.179,1.274,4.3260000000000005,1.2919999999999998,0.888
SSTR3,1.764,4.784,1.881,2.125,1.157,0.0,1.046,1.33,1.4869999999999999,1.225,1.225
SSTR4,1.725,5.0,1.365,2.112,1.0190000000000001,0.0,0.86,1.119,1.3419999999999999,1.196,0.731
SSTR5,1.7719999999999998,5.0,1.357,2.187,1.148,0.516,1.077,1.2409999999999999,1.511,1.33,1.032
SSU72,1.301,0.281,0.934,5.0,1.875,0.0,0.0,0.0,4.237,0.0,0.281
SSUH2,0.0,0.0,0.0,5.0,1.8559999999999999,0.547,0.0,0.0,1.695,0.0,1.0
SSX1,1.107,1.355,1.9280000000000002,4.323,0.0,0.0,0.516,0.0,2.585,0.0,0.0
SSX2,1.5130000000000001,1.679,2.12,5.0,0.9179999999999999,0.0,0.935,0.627,1.219,0.7290000000000001,0.9490000000000001
SSX2B,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX2IP,1.272,1.341,5.0,4.1610000000000005,0.7829999999999999,0.0,0.763,0.0,2.064,0.0,0.0
SSX3,1.042,0.524,0.63,4.047,0.611,0.0,0.0,0.0,2.2969999999999997,0.0,0.0
SSX4,0.738,0.915,1.3630000000000002,3.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX4B,0.738,0.9159999999999999,1.3630000000000002,3.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX5,0.0,0.0,0.501,4.124,0.562,0.0,0.0,0.0,1.5,0.0,0.0
SSX7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST13,4.31,1.6669999999999998,1.726,2.011,1.709,0.728,1.7369999999999999,1.4140000000000001,4.888999999999999,1.8130000000000002,1.054
ST14,3.819,4.715,1.729,1.7209999999999999,1.0090000000000001,0.507,1.3319999999999999,1.236,1.3,1.439,1.3230000000000002
ST18,0.0,0.603,0.0,5.0,0.0,0.0,0.0,0.0,1.594,0.0,0.0
ST20,2.678,0.875,0.634,1.34,1.181,0.0,0.0,0.0,1.274,0.0,0.0
ST20-MTHFS,0.0,0.0,0.0,0.0,0.8009999999999999,0.0,0.0,0.0,0.706,0.0,0.0
ST3GAL1,5.0,1.9040000000000001,1.17,1.646,0.97,0.0,1.9980000000000002,1.325,1.526,1.8619999999999999,5.0
ST3GAL2,3.887,2.226,1.01,1.385,0.757,0.281,1.87,1.3030000000000002,1.465,1.7790000000000001,4.7589999999999995
ST3GAL3,5.0,1.874,1.1,1.525,0.9229999999999999,0.0,1.715,1.3159999999999998,1.506,2.065,5.0
ST3GAL4,5.0,2.444,1.3319999999999999,1.739,1.239,0.0,2.086,1.306,1.7309999999999999,1.591,5.0
ST3GAL5,1.709,4.38,1.234,2.115,1.7790000000000001,1.155,1.723,1.3119999999999998,2.278,1.629,4.686
ST3GAL6,4.465,1.808,1.1179999999999999,1.4069999999999998,0.8170000000000001,0.0,2.541,1.245,1.46,1.595,4.757
ST5,1.653,3.6489999999999996,2.524,4.065,1.5490000000000002,0.0,0.8190000000000001,3.3789999999999996,1.733,1.085,0.736
ST6GAL1,5.0,2.154,1.339,1.712,1.203,0.0,2.276,1.621,1.669,1.735,5.0
ST6GAL2,2.4619999999999997,1.794,0.9490000000000001,1.37,0.741,0.0,2.1390000000000002,1.212,1.4340000000000002,1.6019999999999999,4.769
ST6GALNAC1,2.727,1.867,1.3719999999999999,1.923,1.4669999999999999,0.375,1.85,1.268,1.7080000000000002,1.755,4.766
ST6GALNAC2,2.9589999999999996,1.905,1.1179999999999999,1.4040000000000001,0.75,0.0,1.7469999999999999,1.249,1.423,1.8769999999999998,4.717
ST6GALNAC3,3.259,1.7519999999999998,1.012,4.274,0.6920000000000001,0.0,1.848,1.227,1.4180000000000001,1.577,4.75
ST6GALNAC4,3.532,1.791,1.065,1.42,0.75,0.0,1.605,1.227,1.4680000000000002,1.595,4.702
ST6GALNAC5,2.9760000000000004,1.831,1.127,1.444,1.053,0.188,1.6780000000000002,1.25,1.369,1.794,4.728
ST6GALNAC6,1.621,4.595,0.955,1.365,0.8290000000000001,0.0,1.896,1.226,1.402,1.673,4.742
ST7,0.55,2.344,0.6579999999999999,2.948,0.281,0.188,0.7120000000000001,0.0,2.3569999999999998,0.0,1.599
ST7-AS1,0.0,0.0,0.0,0.5529999999999999,0.0,0.0,0.0,0.748,0.0,0.0,0.0
ST7-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.0,0.0,0.0
ST7-OT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0
ST7L,1.396,1.56,0.674,1.5090000000000001,0.0,1.232,0.281,0.0,1.3090000000000002,0.0,0.0
ST8SIA1,1.939,2.16,1.1420000000000001,1.5630000000000002,2.229,0.0,1.666,1.242,1.435,1.625,4.761
ST8SIA2,3.2689999999999997,2.383,2.923,2.012,1.544,0.0,2.696,3.214,2.153,2.0180000000000002,4.772
ST8SIA3,1.574,1.751,0.958,1.335,0.6729999999999999,0.0,1.5659999999999998,1.216,1.4040000000000001,1.526,4.757
ST8SIA4,1.8840000000000001,1.9080000000000001,1.528,2.097,2.739,1.122,1.8119999999999998,1.25,1.955,1.5659999999999998,4.731
ST8SIA5,3.259,1.76,0.968,1.335,0.7859999999999999,0.537,1.86,1.229,1.395,1.54,4.757
ST8SIA6,2.864,1.732,0.9440000000000001,1.3730000000000002,0.5870000000000001,0.188,1.6969999999999998,1.225,1.406,2.055,4.7219999999999995
STAB1,2.2230000000000003,5.0,1.4680000000000002,1.53,1.0,0.188,0.9790000000000001,1.7919999999999998,1.413,1.77,1.43
STAB2,2.028,5.0,1.496,1.535,1.2409999999999999,1.226,1.43,1.4880000000000002,4.524,1.761,0.8079999999999999
STAC,1.35,4.285,1.139,2.343,1.357,0.0,1.166,1.111,5.0,0.8420000000000001,0.0
STAC2,0.622,4.224,0.0,2.972,0.0,0.0,1.121,0.0,4.1,0.0,0.0
STAC3,1.985,4.397,1.851,4.787,2.319,1.013,1.726,0.743,4.787,1.308,2.455
STAG1,1.6769999999999998,1.5290000000000001,5.0,5.0,1.8019999999999998,0.0,1.046,0.664,4.5089999999999995,0.628,0.93
STAG2,1.505,2.471,5.0,5.0,1.095,0.0,0.961,0.5379999999999999,4.322,0.688,0.797
STAG3,4.16,2.594,1.327,4.652,0.0,0.0,0.0,0.0,0.281,0.0,0.0
STAM,1.341,1.595,1.305,2.411,0.7859999999999999,0.0,1.1079999999999999,5.0,4.672,2.141,1.7280000000000002
STAM2,0.684,1.3259999999999998,1.131,4.612,0.514,0.0,1.078,4.439,4.62,1.744,1.7719999999999998
STAMBP,4.243,5.0,1.639,5.0,1.048,0.0,1.111,5.0,4.643,2.144,1.268
STAMBPL1,0.614,2.315,1.171,2.5580000000000003,0.6829999999999999,0.0,0.5920000000000001,3.635,4.459,1.254,0.0
STAP1,1.169,1.149,0.0,5.0,5.0,0.0,0.861,0.0,2.7119999999999997,0.0,0.0
STAP2,1.845,4.3389999999999995,1.35,2.6060000000000003,2.347,0.81,1.297,0.623,4.409,0.58,0.6609999999999999
STAR,2.073,1.8719999999999999,1.635,2.0980000000000003,4.606,1.5419999999999998,2.17,1.499,3.286,1.463,1.432
STARD10,0.9359999999999999,1.107,1.013,2.2769999999999997,1.228,0.737,0.9990000000000001,0.0,4.545,0.637,1.018
STARD13,1.695,1.9880000000000002,2.347,3.658,5.0,0.0,1.252,1.527,4.784,1.0070000000000001,1.389
STARD13-AS,0.0,0.0,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STARD3,1.4769999999999999,3.3539999999999996,1.285,4.26,3.225,2.342,1.712,5.0,4.289,4.36,1.508
STARD3NL,0.507,2.998,0.578,0.0,1.02,1.45,1.3869999999999998,5.0,4.181,4.23,1.034
STARD4,1.956,1.3230000000000002,1.5930000000000002,1.507,1.771,1.3869999999999998,1.6230000000000002,1.453,2.006,1.3,1.2009999999999998
STARD5,2.502,1.1640000000000001,0.555,1.288,1.524,0.912,1.4669999999999999,1.1520000000000001,4.373,0.8759999999999999,1.063
STARD6,1.385,0.794,0.647,1.74,1.464,0.0,0.7,0.6970000000000001,1.953,0.0,0.7909999999999999
STARD7,0.773,1.135,0.63,2.468,4.683,1.193,1.3880000000000001,0.0,1.389,0.0,1.012
STARD8,1.395,1.025,1.265,2.6319999999999997,0.772,0.0,1.0270000000000001,0.583,4.467,0.0,0.5670000000000001
STARD9,0.0,0.7659999999999999,5.0,5.0,0.607,0.0,0.0,0.539,3.484,0.0,1.5319999999999998
STAT1,3.182,2.847,2.5860000000000003,5.0,2.546,1.825,2.3930000000000002,2.436,4.806,2.33,2.187
STAT2,2.244,4.6160000000000005,1.989,4.703,1.982,1.1059999999999999,1.864,2.085,4.747,1.7180000000000002,1.344
STAT3,3.363,4.657,3.138,5.0,3.8369999999999997,2.0869999999999997,2.6660000000000004,2.4090000000000003,4.815,2.528,2.489
STAT4,2.786,2.187,1.641,5.0,1.619,0.7070000000000001,1.436,1.5630000000000002,3.988,1.359,1.124
STAT5A,2.935,2.912,2.395,4.711,2.346,1.585,2.097,1.815,4.644,1.95,1.6840000000000002
STAT5B,2.92,2.904,2.37,4.712,2.331,1.5730000000000002,2.088,1.7930000000000001,4.311,1.933,1.659
STAT6,2.7680000000000002,2.47,2.254,5.0,2.059,1.649,1.8869999999999998,1.724,4.782,1.8319999999999999,1.2819999999999998
STATH,5.0,1.179,1.0959999999999999,1.2570000000000001,0.746,0.0,1.01,0.0,1.18,0.6779999999999999,0.0
STAU1,4.405,5.0,4.467,2.612,1.93,1.013,4.355,1.4280000000000002,4.463,1.2830000000000001,1.248
STAU2,0.758,0.902,3.5989999999999998,5.0,0.966,0.0,5.0,0.645,3.488,0.0,0.0
STBD1,1.6219999999999999,4.319,0.583,0.79,1.228,0.983,4.368,1.074,4.529,2.056,0.573
STC1,5.0,3.218,1.791,5.0,1.9969999999999999,0.847,1.574,0.8170000000000001,1.841,0.9420000000000001,0.835
STC2,4.656000000000001,1.3219999999999998,1.446,1.47,1.305,0.0,5.0,0.0,1.699,0.281,2.365
STEAP1,1.56,4.355,0.97,1.534,1.486,2.29,0.833,3.8080000000000003,1.597,1.419,1.0190000000000001
STEAP1B,0.0,4.148,0.0,0.188,0.0,1.115,0.0,3.0,0.188,0.0,0.0
STEAP2,1.375,5.0,0.578,1.196,1.173,0.0,0.777,5.0,5.0,0.915,5.0
STEAP3,1.881,4.4719999999999995,1.146,1.47,1.7269999999999999,0.0,1.11,5.0,1.9140000000000001,1.7469999999999999,1.0
STEAP4,4.285,4.713,0.8170000000000001,4.28,1.382,0.5760000000000001,1.175,3.563,1.305,0.8240000000000001,3.5180000000000002
STH,1.652,1.2409999999999999,1.459,5.0,1.3230000000000002,0.0,1.122,0.532,1.615,0.6940000000000001,1.051
STIL,1.025,1.733,5.0,3.096,0.607,0.0,0.0,0.0,3.8539999999999996,0.0,0.753
STIM1,2.474,5.0,3.9010000000000002,2.201,2.27,1.521,5.0,1.726,2.64,1.796,1.575
STIM2,1.984,5.0,1.59,3.3480000000000003,1.693,0.0,5.0,1.169,2.322,1.3259999999999998,0.932
STIP1,1.655,2.73,1.885,5.0,1.857,1.234,1.9869999999999999,1.169,4.743,1.317,4.235
STK10,4.2669999999999995,5.0,1.504,2.204,2.32,0.0,0.937,0.0,2.778,0.521,0.0
STK11,4.477,2.515,2.435,5.0,5.0,2.062,2.141,1.8940000000000001,4.74,2.242,1.558
STK11IP,4.154,1.953,0.662,1.8730000000000002,1.453,0.0,0.0,0.0,2.612,4.0,0.0
STK16,0.848,1.014,1.07,1.965,1.334,0.8590000000000001,0.946,0.777,4.602,0.0,1.171
STK17A,0.892,4.188,1.4240000000000002,5.0,1.032,0.0,0.564,0.0,3.201,0.8240000000000001,0.0
STK17B,1.028,4.04,2.824,5.0,2.387,0.0,0.875,0.0,3.864,0.8190000000000001,0.0
STK19,1.413,0.987,1.138,4.5169999999999995,0.657,0.428,0.539,0.0,2.4219999999999997,0.0,0.7609999999999999
STK24,4.335,2.008,2.015,5.0,1.4780000000000002,0.0,1.197,1.046,4.609,1.158,5.0
STK25,4.1819999999999995,1.2919999999999998,1.4980000000000002,2.435,1.185,0.8370000000000001,0.882,0.971,3.279,0.69,3.09
STK3,0.599,1.7269999999999999,0.937,4.081,0.8320000000000001,0.0,0.6709999999999999,0.0,4.607,0.0,0.0
STK31,0.0,0.0,0.5870000000000001,3.9,0.5589999999999999,0.0,0.0,0.0,1.547,0.0,0.281
STK32A,0.526,3.0,0.375,0.75,0.281,0.0,0.0,0.0,3.0580000000000003,0.0,0.0
STK32B,0.0,0.0,1.714,1.4869999999999999,1.807,0.0,0.0,0.0,2.8489999999999998,0.0,0.0
STK32C,0.97,0.53,0.833,2.589,1.2009999999999998,0.0,0.0,0.0,2.853,0.0,0.0
STK33,1.273,1.08,1.357,4.263999999999999,1.097,0.0,0.0,0.0,3.627,0.642,0.0
STK35,0.838,0.86,1.3019999999999998,5.0,0.6409999999999999,0.469,0.0,0.0,1.508,0.0,0.0
STK36,2.5540000000000003,3.353,1.12,5.0,0.613,0.0,0.0,0.0,4.7,0.7609999999999999,0.648
STK38,0.855,1.286,1.724,5.0,0.9159999999999999,0.0,0.598,0.728,4.673,0.0,0.758
STK38L,0.875,1.077,5.0,2.622,0.7759999999999999,0.0,0.0,0.0,4.647,0.0,0.644
STK39,1.999,3.221,2.9339999999999997,4.385,1.619,0.9840000000000001,1.165,0.993,4.6339999999999995,1.4369999999999998,1.105
STK4,1.285,1.518,1.5730000000000002,5.0,1.207,0.0,0.872,0.726,4.774,0.9259999999999999,0.5329999999999999
STK40,0.995,0.7979999999999999,0.958,4.543,1.979,0.281,0.537,0.0,4.728,0.0,0.0
STKLD1,0.0,0.469,0.0,1.266,0.0,0.281,0.0,0.0,0.9840000000000001,0.0,0.0
STMN1,4.4239999999999995,2.108,5.0,3.165,1.9280000000000002,0.856,1.607,1.4509999999999998,4.386,1.3940000000000001,1.642
STMN2,1.5030000000000001,1.391,2.313,2.503,1.735,0.23399999999999999,1.07,3.2880000000000003,3.2769999999999997,0.713,3.534
STMN3,1.865,1.0090000000000001,1.9380000000000002,2.1069999999999998,0.909,0.0,0.51,0.0,4.659,0.0,3.495
STMN4,2.8539999999999996,1.3619999999999999,2.0269999999999997,1.546,1.341,0.0,0.846,0.0,3.42,0.375,3.448
STOM,4.351,5.0,5.0,2.336,4.383,1.095,4.336,1.496,3.735,4.2780000000000005,1.246
STOML1,1.148,3.805,1.493,1.594,1.17,0.848,1.255,3.449,2.783,0.9890000000000001,0.605
STOML2,0.5,5.0,4.236000000000001,0.883,5.0,0.0,0.649,0.67,2.0709999999999997,0.0,0.54
STOML3,1.3359999999999999,4.397,1.386,1.385,0.8059999999999999,0.0,0.973,0.956,0.741,0.705,0.718
STON1,0.968,1.032,0.922,2.36,0.542,0.0,0.0,0.5429999999999999,3.173,0.0,0.0
STON2,1.008,1.546,1.136,4.441,0.8370000000000001,0.0,0.8029999999999999,1.495,4.754,0.882,0.667
STOX1,1.449,1.173,5.0,5.0,1.946,0.0,0.516,0.0,4.507,0.0,0.0
STOX2,0.0,0.0,0.0,3.0389999999999997,0.0,0.0,0.0,0.0,0.281,0.0,0.0
STPG1,0.0,0.0,0.5479999999999999,4.183,2.476,0.0,0.0,0.0,0.6459999999999999,0.0,0.0
STPG2,0.0,0.0,0.0,1.8980000000000001,0.0,0.0,0.0,0.0,1.219,0.0,0.0
STRA13,0.469,0.0,1.383,5.0,0.0,0.0,0.0,0.0,2.336,0.0,0.0
STRA6,1.905,5.0,1.058,1.818,1.1840000000000002,1.659,1.6059999999999999,0.0,2.541,0.545,0.0
STRA8,1.764,1.386,1.505,5.0,1.12,0.0,0.563,0.0,1.226,0.0,0.6859999999999999
STRADA,1.258,1.484,1.67,5.0,1.578,0.0,0.9390000000000001,0.893,4.356,1.025,1.158
STRADB,1.05,0.688,0.802,5.0,0.578,0.74,0.643,0.0,4.441,0.0,0.0
STRAP,1.265,2.06,1.413,5.0,2.33,0.336,0.9990000000000001,0.0,5.0,0.0,0.0
STRBP,1.367,1.1,2.8,4.707,1.032,0.0,0.782,0.6459999999999999,2.363,0.0,0.7709999999999999
STRC,1.3119999999999998,2.971,1.167,0.723,1.113,0.0,0.6559999999999999,0.0,0.618,0.0,0.0
STRIP1,4.0,2.716,1.242,5.0,0.42200000000000004,0.474,1.162,0.504,4.084,0.0,0.0
STRIP2,0.0,0.925,1.218,2.039,0.0,0.281,0.0,0.0,4.555,0.0,0.75
STRN,1.083,4.348,2.66,3.4930000000000003,1.3019999999999998,0.0,1.37,0.746,3.13,0.716,1.003
STRN3,0.613,5.0,2.262,5.0,0.8740000000000001,0.0,0.0,0.0,3.38,0.0,5.0
STRN4,0.0,1.0659999999999998,1.044,2.9360000000000004,0.956,0.0,0.6859999999999999,0.0,3.3139999999999996,0.0,0.6829999999999999
STS,2.255,4.681,1.9240000000000002,2.1180000000000003,1.7890000000000001,1.23,4.394,4.295,2.0469999999999997,4.629,4.343999999999999
STT3A,1.5130000000000001,3.701,1.585,1.7630000000000001,1.5019999999999998,0.0,5.0,0.904,1.4180000000000001,1.252,1.49
STT3B,0.72,2.967,0.845,0.797,0.583,0.57,5.0,0.585,0.927,1.034,0.9740000000000001
STUB1,2.176,3.0839999999999996,3.267,4.7780000000000005,2.198,1.25,4.439,1.8030000000000002,4.845,2.273,1.5319999999999998
STX10,0.529,1.0190000000000001,0.9359999999999999,1.4780000000000002,1.033,0.75,0.797,1.8359999999999999,3.8689999999999998,1.284,5.0
STX11,1.5419999999999998,3.782,1.4080000000000001,2.501,0.877,0.0,1.09,1.883,3.089,1.975,3.6319999999999997
STX12,1.035,1.744,1.205,2.173,1.348,0.0,0.99,3.763,3.0469999999999997,1.499,4.045
STX16,1.175,1.962,1.455,2.5639999999999996,2.747,0.536,1.835,2.3609999999999998,5.0,1.7819999999999998,5.0
STX17,1.177,1.591,1.537,2.456,5.0,1.51,5.0,2.294,4.794,2.573,1.824
STX18,0.8370000000000001,2.978,1.39,1.413,1.824,2.181,5.0,1.9280000000000002,1.93,1.5190000000000001,3.872
STX18-AS1,0.0,0.0,0.0,0.0,0.0,0.0,1.095,0.0,0.0,0.0,0.0
STX19,0.75,3.3160000000000003,0.0,1.3119999999999998,0.0,0.0,0.691,1.025,2.169,0.6,1.1740000000000002
STX1A,3.843,5.0,3.2489999999999997,3.05,1.67,0.0,1.9709999999999999,2.123,4.735,1.757,2.095
STX1B,1.349,4.164,4.296,4.289,1.242,0.0,1.195,1.379,4.648,1.31,1.315
STX2,5.0,5.0,2.042,2.79,1.619,0.23399999999999999,1.9269999999999998,1.922,4.035,1.81,2.171
STX3,4.311,5.0,1.893,1.632,1.446,0.615,1.6909999999999998,2.076,3.937,5.0,2.885
STX4,5.0,5.0,1.945,1.354,1.358,0.7240000000000001,1.706,5.0,4.699,2.089,3.238
STX5,1.288,2.9210000000000003,1.6480000000000001,2.553,1.8780000000000001,0.8029999999999999,4.518,2.306,4.033,1.819,5.0
STX6,1.4909999999999999,5.0,2.7110000000000003,4.618,1.9080000000000001,1.0490000000000002,1.973,5.0,4.779,2.27,5.0
STX7,4.225,5.0,1.3030000000000002,1.3330000000000002,1.494,0.5820000000000001,1.768,5.0,3.227,5.0,1.835
STX8,2.155,4.441,2.713,2.07,1.9269999999999998,1.248,4.345,5.0,4.44,3.233,5.0
STXBP1,4.319,5.0,3.2260000000000004,4.582,4.31,0.0,1.473,1.643,4.7669999999999995,1.449,1.607
STXBP2,4.303999999999999,5.0,1.374,1.63,1.291,0.6559999999999999,1.349,1.524,5.0,5.0,1.216
STXBP3,4.195,5.0,1.393,2.83,1.005,0.0,1.037,1.348,5.0,1.258,1.253
STXBP4,4.117,1.4880000000000002,2.291,3.091,1.023,0.0,0.0,0.8009999999999999,3.58,0.0,0.65
STXBP5,1.307,3.718,1.379,2.164,0.562,0.469,0.943,1.261,4.791,0.937,1.251
STXBP5L,0.76,4.313,0.7909999999999999,0.639,0.0,0.0,0.0,0.0,2.231,0.0,0.0
STXBP6,1.3430000000000002,3.404,0.868,1.899,0.0,0.0,0.627,0.733,2.9210000000000003,0.0,0.669
STYK1,1.501,4.588,1.4469999999999998,2.085,1.818,0.0,1.287,0.862,2.205,0.972,0.574
STYX,0.845,1.05,0.877,5.0,0.91,0.0,0.69,0.0,4.206,0.645,0.872
STYXL1,1.0,1.153,1.212,2.66,5.0,0.741,0.568,0.0,2.6289999999999996,0.625,0.0
SUB1,4.321000000000001,1.53,1.393,5.0,1.3430000000000002,0.0,1.016,1.008,1.8259999999999998,0.835,0.9890000000000001
SUCLA2,4.529,2.225,2.3609999999999998,2.3680000000000003,5.0,1.814,1.867,1.2409999999999999,2.458,1.411,0.9840000000000001
SUCLG1,1.6980000000000002,4.58,1.234,1.631,4.835,0.92,1.2930000000000001,0.7659999999999999,4.522,0.784,0.0
SUCLG2,1.492,4.662,1.681,1.5430000000000001,4.801,0.635,1.264,0.9440000000000001,1.814,0.701,0.929
SUCNR1,4.367,4.742,0.9359999999999999,1.3359999999999999,1.882,0.6759999999999999,0.96,0.546,1.5290000000000001,0.795,0.0
SUCO,2.695,3.1719999999999997,2.068,3.07,1.6159999999999999,0.0,4.399,1.52,2.8369999999999997,1.449,1.733
SUDS3,0.857,0.628,0.8759999999999999,5.0,0.825,0.0,0.0,0.0,4.6419999999999995,0.0,0.0
SUFU,1.7409999999999999,2.025,1.966,5.0,1.263,0.64,0.7190000000000001,0.868,4.352,0.7490000000000001,0.888
SUGCT,1.9780000000000002,1.952,1.7819999999999998,2.15,5.0,1.399,1.482,0.9790000000000001,2.066,1.093,1.1159999999999999
SUGP1,1.4580000000000002,1.138,1.051,4.843999999999999,1.345,0.0,0.934,0.767,2.129,0.5539999999999999,1.2109999999999999
SUGP2,0.0,0.0,0.0,4.841,0.53,0.0,0.0,0.0,0.0,0.0,0.0
SUGT1,0.7709999999999999,2.1390000000000002,1.239,4.289,0.769,0.0,0.91,0.0,4.716,0.0,0.0
SULF1,5.0,4.461,1.6540000000000001,1.745,1.426,0.665,5.0,1.443,1.649,2.403,4.471
SULF2,5.0,4.476,1.507,1.712,1.6340000000000001,0.925,5.0,1.436,1.828,2.907,3.8680000000000003
SULT1A1,1.681,1.5290000000000001,1.298,2.141,1.4140000000000001,1.18,1.36,0.0,4.744,0.645,0.857
SULT1A2,1.395,1.194,0.605,1.689,0.867,0.506,1.003,0.0,4.69,0.9009999999999999,0.0
SULT1A3,2.049,1.71,1.419,1.7109999999999999,1.3559999999999999,0.0,1.159,0.836,4.428,1.0759999999999998,0.6990000000000001
SULT1A4,0.0,0.0,0.0,0.5589999999999999,0.785,0.0,0.0,0.0,4.149,0.0,0.0
SULT1B1,0.972,1.203,0.615,2.0380000000000003,1.173,0.992,0.934,0.0,4.742,0.0,0.9179999999999999
SULT1C2,0.81,0.0,0.0,1.08,1.335,1.845,0.6890000000000001,0.0,4.7139999999999995,0.765,0.0
SULT1C3,0.0,0.0,0.528,1.359,0.0,1.014,0.0,0.0,3.3339999999999996,0.684,0.0
SULT1C4,0.6409999999999999,0.63,0.506,1.061,0.818,1.4380000000000002,0.897,0.0,4.71,0.615,0.0
SULT1E1,1.723,1.4080000000000001,1.3319999999999999,4.446000000000001,1.6230000000000002,1.4280000000000002,1.307,0.519,4.748,0.626,0.705
SULT2A1,1.55,1.306,1.061,2.784,1.54,1.683,1.3559999999999999,0.0,4.769,0.595,0.0
SULT2B1,4.316,1.6380000000000001,1.546,4.082,1.3219999999999998,1.0490000000000002,3.4819999999999998,0.978,5.0,1.145,0.9059999999999999
SULT4A1,1.2890000000000001,1.036,0.972,2.6639999999999997,1.847,0.0,1.112,0.596,4.686,0.0,0.956
SULT6B1,0.0,0.0,0.0,1.641,0.0,0.733,0.0,0.0,4.659,0.0,0.0
SUMF1,3.128,1.95,1.67,1.8769999999999998,1.569,0.612,5.0,1.22,1.534,2.0909999999999997,0.7390000000000001
SUMF2,1.578,0.0,0.0,0.0,1.3259999999999998,0.469,5.0,0.0,0.0,0.763,1.083
SUMO1,1.9669999999999999,5.0,2.28,5.0,2.03,1.3319999999999999,1.864,1.383,4.713,1.6269999999999998,1.229
SUMO2,1.814,1.6840000000000002,2.053,5.0,1.73,0.995,1.495,1.084,3.2689999999999997,1.406,0.924
SUMO3,0.95,0.934,1.242,5.0,0.993,0.0,1.095,0.7,1.222,0.792,0.7979999999999999
SUMO4,1.166,1.932,1.128,2.7910000000000004,0.961,0.0,0.674,0.0,2.71,0.596,0.0
SUN1,1.4780000000000002,1.7730000000000001,2.3409999999999997,5.0,1.703,0.469,1.6980000000000002,0.789,2.222,0.0,1.11
